enzymes	usage_Std	usage_HiT	usage_LpH	usage_Osm	genes	shortNames	subSystems
Q12349	1.49206195798475e-05	1.30057959363405e-05	1.47320000242266e-05	1.38831748878348e-05	YLR295C	ATP14	sce00190  Oxidative phosphorylation // sce00190  Oxidative phosphorylation
Q12358	0	0	0	0	YLL057C	JLP1	
Q12362	2.8058e-07	2.8058e-07	2.8058e-07	2.8058e-07	YOL066C	RIB2	sce00740  Riboflavin metabolism
Q12382	0	0	0	0	YOR311C	DGK1	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
Q12385	0	0	0	0	YLR099C	ICT1	 // 
Q12390	0	0	0	0	YLL060C	GTT2	 // 
Q12428	0	0	0	0	YPR002W	PDH1	sce00640  Propanoate metabolism // sce00640  Propanoate metabolism
Q12429	0	0	0	0	YLR143W	DPH6	
Q12447	0	0	0	0	YDR071C	PAA1	
Q12452	3.06673162511196e-06	3.14896193439895e-06	2.89307979620265e-06	2.03977284635966e-06	YLR100W	ERG27	sce00100  Steroid biosynthesis // sce01130  Biosynthesis of antibiotics // sce00100  Steroid biosynthesis // sce01130  Biosynthesis of antibiotics
Q12455	0	0	0	0	YLR146C	SPE4	sce00270  Cysteine and methionine metabolism // sce00330  Arginine and proline metabolism // sce00410  beta-Alanine metabolism // sce00480  Glutathione metabolism
Q12458	0	0	0	0	YDR368W	YPR1	sce00040  Pentose and glucuronate interconversions // Gluconeogenesis // sce00010  Glycolysis // sce00040  Pentose and glucuronate interconversions // sce00561  Glycerolipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
Q12471	0	0	0	0	YOL136C	PFK27	sce00051  Fructose and mannose metabolism
Q12473	0	0	0	0	YLL051C	FRE6	 // 
Q12494	0	0	0	0	YDR017C	KCS1	sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast
Q12524	0	0	0	0	YLR151C	PCD1	 // 
Q12525	0	0	0	0	YLL062C	MHT1	sce00270  Cysteine and methionine metabolism // sce01110  Biosynthesis of secondary metabolites
Q12674	0	0	0	0	YMR162C	DNF3	 //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  // 
Q12675	0	0	0	0	YDR093W	DNF2	 // 
Q12676	1.45046519999129e-07	1.45046519999991e-07	1.45046520002393e-07	1.45046519999628e-07	YMR113W	FOL3	sce00790  Folate biosynthesis
Q12680	0	0	0	1.90621794377937e-06	YDL171C	GLT1	sce00250  Alanine, aspartate and glutamate metabolism // sce00910  Nitrogen metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids
Q12691	0	0	0	0	YDR038C	ENA5	
Q12746	0	0	0	0	YML125C	PGA3	 //  //  // 
Q3E731	8.30534393838073e-05	0	0	0	YLL018C-A	COX19	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism
Q3E790	0	0	0	0	YBR058C-A	TSC3	sce00600  Sphingolipid metabolism // sce04138  Autophagy - yeast
Q99190	0	0	0	0	YDL015C	TSC13	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
Q99258	7.9366e-09	7.9366e-09	7.9366e-09	7.9366e-09	YDR487C	RIB3	sce00740  Riboflavin metabolism // sce01110  Biosynthesis of secondary metabolites
Q99288	0	0	0	0	YDR051C	DET1	 // 
Q99312	0	0	0	0	YOR155C	ISN1	sce00230  Purine metabolism // sce00760  Nicotinate and nicotinamide metabolism
Q99321	0	0	0	0	YOR163W	DDP1	 //  //  //  //  // 
